code,product_name,quantity,packaging_en,brands_en,categories_en,origins_en,labels_en,countries_en,nutriscore_grade,pnns_groups_1,pnns_groups_2,food_groups_en,environmental_score_score,environmental_score_grade,main_category_en,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g
7392555502096,"Red Devil Spekepølse 50 g","50 g","","Oluf-lorentzen-as,Toveien-22,1540-vestby,Norwegen","","","No gluten","Finland","unknown","unknown","unknown","",,"unknown","","",""
7393997199103,"","160 g","","Jensen-co-as","","","No gluten","Finland","unknown","unknown","unknown","",,"unknown","","",""
8594034993015,"Kefir","225g","","Milknatur","Beverages and beverages preparations,Beverages,Dairies,Fermented foods,Fermented milk products,Dairy drinks,Fermented drinks,Fermented milk drinks,Kefir","","Green Dot","Finland","c","Milk and dairy products","Milk and yogurt","Milk and dairy products,Milk and yogurt",,"unknown","Kefir","",""
8711327648036,"Cookie Dough &quot;Peaces&quot;","32g","","ben-jerry-s","fr:boule-de-glace","","Fair trade,Fairtrade cocoa","Finland","e","unknown","unknown","",,"unknown","fr:boule-de-glace","",""
12664690244,"Päärynä Hörppy (Sokeriton)","1 L","","Valio","Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Artificially sweetened beverages,Fruit juices,Pear juices","","Contains a source of phenylalanine","Finland","c","Beverages","Fruit juices","Beverages,Fruit juices",,"","Pear juices","",""
646670523281,"Chicken Pozole Rojo Soup","18 oz","","Sprouts","Canned foods,Meals,Soups,Canned meals,Canned soups","","No gluten","Finland","unknown","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Canned soups","",""
14113712,"Kanan rintaleike","1 kg","","Pirkka","Meats and their products,Meats,Chicken and its products,Poultries,Chickens,Chicken breasts","","fi:Hyvää Suomesta","Finland","a","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Poultry",,"","Chicken breasts","",""
20011468,"Margariini 60%","400 g","","Lidl","Plant-based foods and beverages,Plant-based foods,Fats,Spreads,Plant-based spreads,Spreadable fats,Vegetable fats,Margarines","","fi:valmistettu-suomessa","Finland","d","Fat and sauces","Fats","Fats and sauces,Fats",,"","Margarines","",""
20044145,"Cheddar raakamakkara","6 kpl, 300 g","","Grillimaisteri","Meats and their products,Prepared meats,Sausages","","No gluten","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Sausages","",""
20358143,"Cola Light","1,5 L","","Freeway","Beverages,Carbonated drinks,Artificially sweetened beverages,Sodas,Diet beverages,Colas,Diet sodas,Diet cola soft drink","","Made in Germany","Finland","c","Beverages","Artificially sweetened beverages","Beverages,Artificially sweetened beverages",,"","Diet cola soft drink","",""
20457075,"Kivennäisvesi","1,5 L","","Siti","Beverages,Carbonated drinks,Waters,Spring waters,Mineral waters,Carbonated waters,Natural mineral waters,Carbonated natural mineral waters,Mildly carbonated natural mineral water,fi:kivennäisvesi","","fi:Hyvää Suomesta,fi:fiksu-pakkaus,fi:valmistettu-suomessa","Finland","a","Beverages","Waters and flavored waters","Beverages,Unsweetened beverages",,"","fi:kivennäisvesi","",""
20567033,"Ruispalat","500 g","","Leipa-aitta","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Rye breads","","Source of fibre,High fibres,No additives,fi:valmistettu-suomessa","Finland","unknown","Cereals and potatoes","Bread","Cereals and potatoes,Bread",,"","Rye breads","",""
20643928,"Siemen-täysjyvähiutale","500g","","Myllykivi","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Porridge","","Source of fibre,High fibres,fi:Hyvää Suomesta,fi:100-kotimaista-viljaa","Finland","a","Cereals and potatoes","Breakfast cereals","Cereals and potatoes,Breakfast cereals",,"","Porridge","",""
20885335,"Päärynäjuoma","1 L","","Solevita","Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Pear juices","","FSC,FSC Mix,fi:valmistettu-suomessa,fi:asi-certified","Finland","d","Beverages","Sweetened beverages","Beverages,Sweetened beverages",,"","Pear juices","",""
20885458,"Kauraleipä","220 g","","Leipaaitta","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads","","Source of fibre,High fibres,No additives,No lactose,fi:Hyvää Suomesta,fi:Sydänmerkki","Finland","a","Cereals and potatoes","Bread","Cereals and potatoes,Bread",,"","Breads","",""
2363045614846,"Lähipossun marinoitu ulkofileepihvi","1,5 kg","","Kivikylan","Meats and their products,Meats,Pork and its products,Pork","","No gluten,No lactose,fi:Hyvää Suomesta","Finland","c","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"","Pork","",""
2363075906904,"Possun marinoitu ulkofilepihvi","700 g","","Kivikylan","Meats and their products,Meats,Pork and its products,Pork","","fi:Hyvää Suomesta","Finland","c","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"","Pork","",""
2370177106262,"Ylikypsä rasvaton palvikinkku","600 g","","Savuhovi","Meats and their products,Prepared meats,Hams","","No gluten,Avainlippu,No lactose","Finland","c","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Hams","",""
2391293115952,"Grilliin koipipala marinotu","1,6 kg","","Kariniemen","Meats and their products,Meats,Chicken and its products,Poultries,Chickens,Cooked poultries,Cooked chicken,Chicken drumsticks","","No gluten,Source of proteins,High proteins,No lactose,fi:Hyvää Suomesta,fi:Sydänmerkki","Finland","a","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Poultry",,"","Chicken drumsticks","",""
2392530009591,"Marinoitu possun fileepihvi","1 kg","","Grillimaisteri","Meats and their products,Meats,Pork and its products,Pork","","No gluten,No lactose,fi:Hyvää Suomesta","Finland","c","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"","Pork","",""
4056489252672,"Possun paksu fileepihvi Jamaican Jerk","2 kpl, 500 g","","Grillimaisteri","Meats and their products,Meats,Pork and its products,Pork","","No gluten,No lactose","Finland","c","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"","Pork","",""
4056489253969,"Suomalainen mustikka","1 kg","","Lidl","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Frozen foods,Fruits based foods,Frozen plant-based foods,Fruits,Berries,Frozen fruits,Blueberries,Frozen berries,Frozen blueberries","","fi:Hyvää Suomesta,fi:Sydänmerkki","Finland","a","Fruits and vegetables","Fruits","Fruits and vegetables,Fruits",,"","Frozen blueberries","",""
4056489374343,"Aurinkosalaatti","400 g","","Lidl,Chef-select","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Vegetables,Leaf vegetables,Lettuces,fi:aurinkosalaatit","","fi:Sydänmerkki","Finland","c","Fruits and vegetables","Vegetables","Fruits and vegetables,Vegetables",,"","fi:aurinkosalaatit","",""
4056489453093,"Perinteinen salaatinkastike","920 g","","Kania,Lidl","Condiments,Sauces,Salad dressings","","fi:valmistettu-suomessa","Finland","d","Fat and sauces","Dressings and sauces","Fats and sauces,Dressings and sauces",,"","Salad dressings","",""
4056489453925,"Naudan luomujauheliha 17%","300 g","","Reilu","Meats and their products,Beef and its products,Meat preparations,Meats,Beef,Beef preparations,Ground beef preparations","","Organic,EU Organic,No GMOs,FI-EKO-201,fi:Hyvää Suomesta,fi:valmistettu-suomessa","Finland","c","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"","Ground beef preparations","",""
4056489454274,"Possun marinoitu fileesuikale","350 g","","Reilu","Meats and their products,Meats,Pork and its products,Pork","","No gluten,No lactose,fi:laatuvastuu,fi:valmistettu-suomessa","Finland","c","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"","Pork","",""
4056489454373,"Marinoitu broilerinliha","800 g","","Atria","Meats and their products,Meats,Chicken and its products,Poultries,Chickens","","No antibiotics,No gluten,Chickens raised without antibiotics,No lactose","Finland","a","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Poultry",,"","Chickens","",""
4056489454403,"Sitruuna persilja kanan sisäfilee","375 g","","Kanamestari","Meats and their products,Meats,Chicken and its products,Poultries,Chickens,Chicken breasts,fi:kanan-sisäfileet","","No antibiotics,No gluten,No lactose,fi:Hyvää Suomesta,fi:valmistettu-suomessa","Finland","a","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Poultry",,"","fi:kanan-sisäfileet","",""
4056489454939,"Pehmoinen kaurapala","480 g","","Leipaaitta","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads","","fi:Hyvää Suomesta,fi:Sydänmerkki","Finland","a","Cereals and potatoes","Bread","Cereals and potatoes,Bread",,"","Breads","",""
4056489486565,"Kasvissekoitus","250 g","","Freshona","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Frozen foods,Frozen plant-based foods,Frozen vegetables,Frozen plant-based foods mixes","","fi:Sydänmerkki","Finland","a","Fruits and vegetables","Vegetables","Fruits and vegetables,Vegetables",,"","Frozen plant-based foods mixes","",""
4056489597254,"Sourcream-onion kanan paneerattu ohut fileesuikale","600 g","","Kanamestari","Meats and their products,Meats,Chicken and its products,Poultries,Chickens","","No antibiotics,No gluten,No lactose,fi:Hyvää Suomesta,fi:valmistettu-suomessa","Finland","a","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Poultry",,"","Chickens","",""
4056489598930,"Ohut broilerileike","200 g","","Dulano,Lidl","Meats and their products,Meats,Chicken and its products,Poultries,Chickens,Cooked poultries,Chicken cutlets","","fi:Sydänmerkki","Finland","c","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Poultry",,"","Chicken cutlets","",""
4056489598954,"Keittokinkku","300 g","","Dulano","Meats and their products,Prepared meats,Hams,White hams","","No gluten,No lactose","Finland","c","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","White hams","",""
4056489599210,"Riisipiirakka","13 kpl, 1040 g","","Mylly-kivi","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Bakery products,Flatbreads,Finnish bakery products,fi:Karjalanpiirakka","","fi:valmistettu-suomessa","Finland","c","Cereals and potatoes","Bread","Cereals and potatoes,Bread",,"","fi:Karjalanpiirakka","",""
4056489599302,"Wokmix classic","500 g","","Freshona","Plant-based foods and beverages,Plant-based foods,Fruits and vegetables based foods,Vegetables based foods,Frozen foods,Frozen plant-based foods,Frozen vegetables,Frozen plant-based foods mixes","","Keyhole,fi:Sydänmerkki","Finland","a","Fruits and vegetables","Vegetables","Fruits and vegetables,Vegetables",,"","Frozen plant-based foods mixes","",""
4056489664710,"Mussels with thyme and lemon oil","120g","","Duc-de-coeur,Lidl","Seafood,Mollusc,Mussels","","Sustainable,Sustainable fishery,Sustainable Seafood MSC","Finland","unknown","Fish Meat Eggs","Fish and seafood","Fish‚ Meat‚ Eggs,Fish and seafood",,"","Mussels","",""
4056489670964,"Kaurajuoma Barista","1 L","","Vemondo","Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","FSC,FSC Mix","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
4056489944089,"Pikakaurahiutale","750 g","","Myllykivi","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Rolled flakes,Rolled oats","","Source of fibre,High fibres,fi:Hyvää Suomesta,fi:Sydänmerkki,fi:valmistettu-suomessa","Finland","a","Cereals and potatoes","Breakfast cereals","Cereals and potatoes,Breakfast cereals",,"","Rolled oats","",""
4056489961680,"Ananas-kookosjuoma","1 L","","Caribbean-style,Lidl","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices,Pineapple juices","","Vegetarian,Vegan","Finland","e","Beverages","Sweetened beverages","Beverages,Sweetened beverages",,"","Pineapple juices","",""
4063500001669,"Schwarzwaldin kinkku","100 g","","Bell","Meats and their products,Prepared meats,Hams,Cured hams,Smoked cured hams,de:Schwarzwälder Schinken","","High in salt - Finland,PGI","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","de:Schwarzwälder Schinken","",""
40878737,"Hieno mokka","500 g","","Bellaron","Beverages and beverages preparations,Plant-based foods and beverages,Plant-based foods,Beverage preparations,Coffees,Arabica coffees,Coffee beans","","Rainforest Alliance","Finland","unknown","Beverages","Unsweetened beverages","Beverages,Unsweetened beverages",,"","Coffee beans","",""
42463870,"smoothie bowl","200g","","","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Plant-based beverages,Smoothies,sv:smoothie-bowl","","Vegetarian,No preservatives,Source of fibre,Vegan","Finland","d","Beverages","Sweetened beverages","Beverages,Sweetened beverages",,"","sv:smoothie-bowl","",""
4740191002105,"Sinappi silli","270g","","","Condiments,Sauces,Mustards","","Sustainable,Sustainable fishery,Sustainable Seafood MSC","Finland","unknown","Fat and sauces","Dressings and sauces","Fats and sauces,Dressings and sauces",,"","Mustards","",""
4751003924683,"Salad Italiano","175 g","","F-sh-peas","Meals,Prepared salads,fi:herneproteiinisalaatti","","No gluten,Vegetarian,Vegan,European Vegetarian Union,European Vegetarian Union Vegan,Green Dot,Nutriscore","Finland","c","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","fi:herneproteiinisalaatti","",""
4751003924713,"Vegan flakes with chili","140g","","F-sh-peas","Seafood,Fishes and their products,Canned foods,Fishes,Canned fishes,Meat alternatives,Meat analogues,Meat analogues from pea proteins","","No gluten,Vegetarian,Vegan,European Vegetarian Union,European Vegetarian Union Vegan,Nutriscore,Nutriscore Grade A","Finland","b","Fish Meat Eggs","Fish and seafood","Fish‚ Meat‚ Eggs,Fish and seafood",,"","Meat analogues from pea proteins","",""
5010134008426,"Ginger Joe Original, 0,33 l","l","","Multibev-as","Beverages,Alcoholic beverages,Beers,Non-alcoholic beverages,Non-alcoholic beers,Ginger beer","","No gluten","Finland","not-applicable","Alcoholic beverages","Alcoholic beverages","Alcoholic beverages",,"","Ginger beer","",""
5410228280156,"Stella Artois","500ml","","Stella-artois","Beverages and beverages preparations,Beverages,Alcoholic beverages,Beers,5% beer","","Not advised for specific people,Not advised for pregnant women","Finland","not-applicable","Alcoholic beverages","Alcoholic beverages","Alcoholic beverages",,"","5% beer","",""
5745000625239,"zero ice espresso","250ml","","Bold","Beverages and beverages preparations,Beverages,Coffee drinks","","fi:de-nw-85509-eg","Finland","b","Beverages","Teas and herbal teas and coffees","Beverages,Teas and herbal teas and coffees",,"","Coffee drinks","",""
5765228397343,"Basil pesto","130g","","Urtekram","Condiments,Sauces,Pestos,Green pestos,Groceries","","Organic,Vegetarian,EU Organic,Vegan,EU Agriculture,IT-BIO-006","Finland","d","Fat and sauces","Dressings and sauces","Fats and sauces,Dressings and sauces",,"","Groceries","",""
5904730935128,"Matcha Daily","100 g","","Moya","Beverages and beverages preparations,Plant-based foods and beverages,Beverages,Hot beverages,Plant-based beverages,Teas,Green teas,Japanese green teas,fi:matcha","","Organic,EU Organic","Finland","unknown","Beverages","Unsweetened beverages","Beverages,Unsweetened beverages",,"","fi:matcha","",""
6405096008031,"Kebab-valkosipulipanini","235 g","","Mr-panini","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Sandwiches,Breads,Baguettes,Paninis","","High in salt - Finland,No lactose","Finland","d","Cereals and potatoes","Bread","Cereals and potatoes,Bread",,"","Paninis","",""
6405244331004,"Savusaunapalvirouhe","250 g","","Tamminen","Meats and their products,Meats,Pork and its products,Pork","","No gluten,No lactose,fi:Hyvää Suomesta","Finland","d","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"","Pork","",""
6405304003407,"Kinkku-ananaspasta","300g","","Kokkikartano","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Cereals and their products,Pastas","","No lactose","Finland","c","Cereals and potatoes","Cereals","Cereals and potatoes,Cereals",,"","Pastas","",""
6405346000051,"Metripizza Hawai 750g","750 g","","Riitan-herkku","Meats and their products,Meals,Pizzas pies and quiches,Meals with meat,Pizzas,Pork meals,Pizza with ham and cheese","","Avainlippu","Finland","d","Composite foods","Pizza pies and quiches","Composite foods,Pizza pies and quiches",,"","Pizza with ham and cheese","",""
6405857314104,"Kanan rintafilee yrttiöljy","370 g","","Parasta-kanaa","Meats and their products,Meats,Chicken and its products,Poultries,Chickens,Chicken breasts","","Carbon footprint,Carbon Trust,Carbon Trust CO2 Measured","Finland","a","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Poultry",,"","Chicken breasts","",""
6406170031655,"Lohi fileepala","350 g","","Leroy","Seafood,Fishes and their products,Fishes,Fatty fishes,Fish fillets,Salmons,Salmon fillets","","Responsible aquaculture,Responsible aquaculture ASC","Finland","a","Fish Meat Eggs","Fish and seafood","Fish‚ Meat‚ Eggs,Fish and seafood,Fatty fish",,"","Salmon fillets","",""
6406510096627,"Juhlasalaatti","500 g","","Hetki","Meals,Prepared salads","","Vegetarian,Vegan,Avainlippu","Finland","c","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Prepared salads","",""
6406510701088,"Tonnikala rieska","130 g","","Hetki","Sandwiches,Fish sandwiches,Tuna sandwiches","","Avainlippu","Finland","d","Composite foods","Sandwiches","Composite foods,Sandwiches",,"","Tuna sandwiches","",""
6407800003844,"Texmex kana","250 g","","Atria","Meats and their products,Meats,Chicken and its products,Poultries,Chickens","","No gluten,No lactose,fi:Hyvää Suomesta","Finland","d","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Poultry",,"","Chickens","",""
6407800006579,"Vegan Mexican Bean Pot","350g","","Atria","Meals,Rice dishes","","Vegetarian,Vegan","Finland","c","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Rice dishes","",""
6407800011719,"Kebab with Rice","350g","","Atria","Meals,Microwave meals","","No gluten,No flavour enhancer,No lactose,No MSG","Finland","c","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","Microwave meals","",""
6407800017742,"Wilhelm nakki kaikilla mausteilla","6 kpl, 360 g","","Wilhelm","Meats and their products,Prepared meats,Sausages,German sausages,Frankfurter sausages","","No gluten,No flavour enhancer,No lactose,No MSG,fi:Hyvää Suomesta","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Frankfurter sausages","",""
6407800018237,"Possun minuuttifilee tikka masala BBQ","260 g","","Atria","Meats and their products,Meats,Pork and its products,Pork","","fi:Hyvää Suomesta","Finland","c","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"","Pork","",""
6407800020650,"Jack & Pepper makkara","4 kpl, 350 g","","Wilhelm","Sandwiches,Sandwiches filled with cold cuts,Sausage bacon and egg sandwiches","","No gluten,Low lactose - Finland,No flavour enhancer,No MSG","Finland","e","Composite foods","Sandwiches","Composite foods,Sandwiches",,"","Sausage bacon and egg sandwiches","",""
6407800020681,"Hujoppi","6 kpl, 330 g","","Wilhelm,Atria","Meats and their products,Prepared meats,Sausages,German sausages,Frankfurter sausages","","No gluten,High in salt - Finland,No flavour enhancer,No lactose,No MSG,fi:Hyvää Suomesta","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Frankfurter sausages","",""
6407820029480,"Possun Fileepihvi","700 g","","Atria","Meats and their products,Meats,Pork and its products,Pork","","fi:Hyvää Suomesta","Finland","c","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"","Pork","",""
6407860060894,"Vegan pasanda","350 g","","Atria","Meals,Rice dishes,fi:meksikolaiset-valmis-ateriat","","Vegetarian,Vegan","Finland","c","Composite foods","One-dish meals","Composite foods,One-dish meals",,"","fi:meksikolaiset-valmis-ateriat","",""
6407870078421,"Suomalainen nakki","15 kpl, 500 g","","Atria","Meats and their products,Prepared meats,Sausages,German sausages,Frankfurter sausages","","No gluten,No flavour enhancer,No lactose,No MSG,fi:Hyvää Suomesta","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Frankfurter sausages","",""
6407870078797,"Juusto makkara","4 kpl, 350 g","","Wilhelm","Meats and their products,Prepared meats,Sausages,Cured sausages,fi:juustomakkarat","","No gluten,No flavour enhancer,No lactose,No MSG,fi:Hyvää Suomesta","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","fi:juustomakkarat","",""
6407880080278,"Wilhelm perinteinen","4 kpl, 400 g","","Atria","Meats and their products,Prepared meats,Sausages","","fi:Hyvää Suomesta","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Sausages","",""
6407880085174,"Vuolu possun savupaistista","200 g","","Atria","Meats and their products,Meats,Pork and its products,Pork","","No gluten,No lactose,fi:Hyvää Suomesta","Finland","c","Fish Meat Eggs","Meat","Fish‚ Meat‚ Eggs,Meat,Meat other than poultry",,"","Pork","",""
6408180737619,"Mums kauraiset rieskapalat","300 g, 8 kpl","","Vaasan","Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Sliced breads","","fi:Hyvää Suomesta","Finland","c","Cereals and potatoes","Bread","Cereals and potatoes,Bread",,"","Sliced breads","",""
6408430014897,"Vaniljakastike","2,5 dl","","Valio","Condiments,Sauces,Dessert sauces","","Hyvaa-suomesta","Finland","d","Fat and sauces","Dressings and sauces","Fats and sauces,Dressings and sauces",,"","Dessert sauces","",""
6408430044429,"Vaniljsås","500 g","","Valio","Dairies,Condiments,Desserts,Dairy desserts,Sauces,Dessert sauces,Groceries","","No lactose,fi:eila","Finland","c","Fat and sauces","Dressings and sauces","Fats and sauces,Dressings and sauces",,"","Groceries","",""
6408430046652,"Eila Latte Original maitokahvijuoma","1 L","","Valio","Beverages,Dairies,Dairy drinks,Milks,Coffee drinks","","No lactose,Rainforest Alliance,fi:Hyvää Suomesta","Finland","c","Beverages","Teas and herbal teas and coffees","Beverages,Teas and herbal teas and coffees",,"","Coffee drinks","",""
6408430062652,"Karpalo-kinuskikeitto","100g","","Valio","Plant-based foods and beverages,Beverages,Plant-based beverages,Fruit-based beverages,Juices and nectars,Fruit juices","","New,No added sugar,No additives","Finland","b","Beverages","Fruit juices","Beverages,Fruit juices",,"","Fruit juices","",""
6408430102358,"OddlyGood Barista Vanilla","1 L","","Valio","Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","No gluten,Green Dot","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6408430102365,"OddlyGood Barista Salted Caramel","1 L","","Valio","Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","No gluten,Green Dot","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6408430102402,"Organic Soya","1 L","","Oddlygood,Valio","Plant-based foods and beverages,Beverages,Plant-based foods,Legumes and their products,Dairy substitutes,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Legume-based drinks,Soy-based drinks","","Organic,EU Organic,Source of proteins,High proteins,IT-BIO-007,No added sugar","Finland","b","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Soy-based drinks","",""
6408430102426,"Latte Vanilla Fudge Maitokahvijuoma","2,5 dl","","Valio","Beverages,Dairies,Milks,Coffee drinks","","Rainforest Alliance","Finland","c","Beverages","Teas and herbal teas and coffees","Beverages,Teas and herbal teas and coffees",,"","Coffee drinks","",""
6408430102501,"Hazelnut Barista Oat Drink","1 L","","Oddlygood,Valio","Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","No gluten,Vegetarian,Vegan","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6408430102518,"Pumpkin spice barista oat drink","0.75 l","","Valio","Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","No gluten","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6408430102563,"Banoffee barista oat drink","0,75 l","","Valio","Plant-based foods and beverages,Beverages,Plant-based foods,Cereals and potatoes,Dairy substitutes,Cereals and their products,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Cereal-based drinks,Oat-based drinks","","No gluten,Vegetarian,Vegan","Finland","d","Beverages","Plant-based milk substitutes","Beverages,Plant-based milk substitutes",,"","Oat-based drinks","",""
6408430219452,"Mustikkainen omena-inkivääri hevishot","100ml","","Valio","Plant-based foods and beverages,Beverages,Plant-based beverages,Juices and nectars,Fruit and vegetable juices","","Organic,EU Organic","Finland","d","Beverages","Unsweetened beverages","Beverages,Unsweetened beverages",,"","Fruit and vegetable juices","",""
6408430310876,"Pehmeästi levittyvä","550 g","","Oivariini","Plant-based foods and beverages,Plant-based foods,Fats,Spreads,Plant-based spreads,Spreadable fats,Vegetable fats,Margarines","","Avainlippu,Low lactose - Finland,No additives,fi:hyla","Finland","d","Fat and sauces","Fats","Fats and sauces,Fats",,"","Margarines","",""
6408430310944,"Oivariini merisuola","350 g","","Valio","Plant-based foods and beverages,Plant-based foods,Fats,Spreads,Plant-based spreads,Spreadable fats,Vegetable fats,Margarines","","Avainlippu,High in salt - Finland,Low lactose - Finland,No additives,fi:hyla","Finland","e","Fat and sauces","Fats","Fats and sauces,Fats",,"","Margarines","",""
6408430347650,"Meksiko tuorejuusto","200 g","","Valio","Dairies,Fermented foods,Fermented milk products,Cheeses,Spreads,Salted spreads,Cheese spreads","","fi:Hyvää Suomesta","Finland","d","Salty snacks","Salty and fatty products","Salty snacks,Salty and fatty products",,"","Cheese spreads","",""
6408641114904,"Luomu Kananmunia","6 kpl / 348g","","Pirkka","Farming products,Eggs","","Organic,sv:svanen","Finland","unknown","Fish Meat Eggs","Eggs","Fish‚ Meat‚ Eggs,Eggs",,"","Eggs","",""
6408659990484,"Hyvin kaakaojuoma","1 L","","Juustoportti","Beverages","","No added sugar","Finland","c","Beverages","Unsweetened beverages","Beverages,Unsweetened beverages",,"","Beverages","",""
6409100050627,"Herkkumaksamakkara","300 g","","Hk","Meats and their products,Prepared meats,Sausages,Liver-sausages","","No gluten,Source of proteins,High proteins,No lactose,fi:Hyvää Suomesta","Finland","d","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Liver-sausages","",""
6409100066604,"Kabanossi pippurijuusto","360 g","","Hkscan","Meats and their products,Prepared meats,Sausages","","No gluten,Source of proteins,High proteins,No lactose","Finland","e","Fish Meat Eggs","Processed meat","Fish‚ Meat‚ Eggs,Processed meat",,"","Sausages","",""
